ncols	121
nrows	121
xllcorner	-122.0041
yllcorner	43.9958
cellsize	0.0083
NODATA_value	-9999.0000
-2.4500	-1.9401	-1.1002	-1.0000	-1.8098	-1.6201	-1.3001	-1.2000	-0.2604	-0.2900	-0.7098	-0.7500	-1.7694	-2.2897	-2.5998	-2.7499	-2.5701	-1.1511	-0.7703	-0.6401	-0.6200	-0.1405	-1.1490	-1.6595	-1.6400	-2.7887	-2.6601	-3.1194	-3.5395	-4.0393	-2.6019	-2.0208	-2.4294	-2.5698	-2.3104	-1.9805	-2.0798	-1.9602	-1.7204	-1.7200	-1.6002	-1.5900	-2.1789	-2.3896	-2.4000	-2.3002	-2.3998	-2.4898	-2.4800	-2.2605	-2.2500	-2.4396	-2.2704	-2.5893	-3.0789	-3.2596	-3.1702	-2.7909	-2.5306	-2.0013	-2.3192	-2.1903	-2.1002	-3.6858	-1.9148	-1.8801	-1.3914	-0.8615	0.2967	-0.1387	0.1492	1.1071	0.1728	0.3196	0.3898	0.4498	-0.6963	-0.8993	1.5022	1.0216	0.9303	0.6808	-0.7850	0.5653	0.5501	0.3806	-1.2641	-1.4394	0.6225	-1.2132	-1.0506	0.4643	0.5397	-0.7550	0.0668	0.7075	0.6801	-1.2821	-1.2900	0.3234	0.6786	0.5904	-0.5452	-0.8388	-1.8955	-1.1433	-0.3435	0.4664	0.7189	0.1526	0.9862	0.4027	1.0570	0.7216	1.1878	0.6227	0.5205	0.6991	0.7995	0.3323	0.9370
-2.6600	-2.0401	-1.7300	-2.1298	-2.2200	-1.8601	-1.5501	-1.5000	-0.6204	-0.4501	-0.2801	-0.9296	-2.2892	-2.9695	-3.3097	-3.7896	-2.4910	-0.8913	-0.6003	-0.6400	-0.6700	-0.2404	-1.1990	-1.6495	-1.9497	-2.4095	-2.4899	-2.8196	-3.5691	-3.9395	-2.5418	-2.5999	-2.8097	-2.7501	-2.4005	-2.1903	-2.6093	-2.3803	-2.1703	-2.2698	-2.0304	-1.8902	-2.2493	-2.4696	-2.4001	-2.4898	-2.5898	-2.4902	-2.5698	-2.5999	-2.5900	-2.5700	-2.5899	-2.6499	-3.1788	-4.0479	-4.0998	-3.1722	-2.6213	-2.5402	-2.6796	-2.5104	-2.6696	-3.6175	-1.9146	-1.8103	-0.8627	-0.2019	0.2986	-0.1886	-0.2398	0.2486	-1.3651	0.2351	0.2300	-1.3649	-2.7256	-2.5604	0.8988	0.7605	0.5906	-0.9846	-1.4185	0.6329	0.5403	-1.0742	-1.5383	-0.7529	-1.0787	-0.4623	0.5661	0.3608	-0.7656	-0.9593	-1.3783	0.4428	0.4699	-1.2132	-1.1602	-0.0445	0.3086	0.3897	0.3999	0.1410	-0.4774	-0.5896	-0.1221	0.3679	0.8479	0.9794	0.9800	1.1193	1.2096	1.0607	1.1197	1.1996	1.1303	1.1300	1.0504	0.9704	1.1093
-3.1499	-2.0302	-2.1299	-2.5898	-2.3601	-2.3100	-1.8601	-1.8999	-1.0104	-0.1704	-0.5098	-0.8498	-2.1892	-3.4491	-3.2801	-3.1801	-1.2116	-0.8903	-0.7201	-0.5502	-0.7898	-0.7899	-1.0897	-1.8192	-1.9898	-2.3296	-2.4599	-2.4900	-2.9495	-2.9601	-2.7902	-2.8100	-2.9198	-2.8301	-2.5704	-2.5999	-2.6000	-2.6998	-2.6900	-2.6900	-2.4604	-2.3302	-2.3500	-3.0187	-2.7006	-2.7998	-2.6902	-2.7399	-3.0194	-3.0200	-3.0100	-2.6208	-2.7697	-2.8398	-3.3688	-4.1482	-4.1001	-3.3717	-2.9011	-2.7005	-3.2685	-2.8710	-3.4783	-3.6495	-2.1041	-2.0501	-1.1923	-0.4022	0.1185	-0.1891	-0.3794	-1.3669	-2.1077	0.0036	0.3888	-2.1320	-3.2365	-1.9642	0.7113	0.7599	0.9493	-1.6711	-1.5106	0.7323	0.4411	-1.6625	-1.6102	-1.2612	-0.5526	0.1773	0.3394	0.6090	-1.7509	-1.2619	-2.0369	0.4402	0.2907	-1.7318	-1.8395	-0.6448	0.2165	0.3893	0.5593	0.4007	0.5094	0.1316	0.5879	0.8986	0.8602	0.6908	0.6104	0.7793	1.0388	0.9305	1.1191	1.0702	1.2093	1.1901	1.0805	1.0800	1.1099
-2.7901	-2.1101	-2.7898	-3.1498	-2.5601	-2.7199	-2.2801	-2.0201	-1.6401	-1.6498	-0.5905	-1.1896	-2.0195	-3.4391	-3.1102	-1.4814	-1.3900	-1.0802	-1.0400	-1.0899	-0.9601	-0.9800	-1.3096	-1.8794	-2.0498	-2.3197	-2.6396	-2.8098	-2.7900	-3.0896	-3.0999	-3.3196	-3.2201	-3.1201	-3.0301	-3.0399	-2.9601	-2.9699	-2.8801	-2.8001	-2.7900	-2.6702	-2.6700	-3.0593	-2.9602	-2.8901	-2.9598	-3.2094	-3.3896	-3.0108	-2.9102	-2.8701	-2.7403	-2.9296	-3.4787	-3.8492	-3.6505	-3.3707	-2.9909	-2.8104	-3.5381	-3.5399	-4.2580	-3.6416	-3.0514	-2.7009	-2.0517	-1.6111	-0.2239	-0.0904	0.3885	-2.6209	-2.7196	-1.0450	0.0168	-2.5918	-2.5802	0.2107	0.6287	0.5702	0.6398	-1.6921	-1.5505	0.1442	0.2497	-2.0020	-2.1195	-1.9505	0.6503	-0.2665	0.2580	-1.3935	-1.4299	-1.5993	-1.1319	0.2845	0.1207	0.0998	-0.9558	0.1155	0.2893	0.2900	0.3996	0.3303	0.4395	0.6092	0.7991	0.8697	0.6211	0.7096	0.8195	0.8299	0.9495	0.9898	0.9701	1.0695	1.0402	1.0201	1.0598	1.1098	1.1796
-2.4702	-2.4699	-3.2198	-3.3499	-2.8901	-2.9200	-2.6600	-2.2101	-2.3298	-2.3199	-0.8407	-1.4096	-2.0396	-2.0902	-2.9395	-2.8698	-1.6809	-1.4201	-2.1292	-1.4306	-0.9804	-1.9489	-2.0498	-2.1998	-2.5895	-2.6898	-2.8398	-2.9299	-3.2196	-3.3198	-3.4098	-3.4200	-3.5098	-3.4001	-3.4998	-3.4101	-3.3101	-3.2201	-3.1401	-3.1300	-3.1499	-3.0601	-2.9901	-2.9800	-3.1297	-2.8705	-3.0397	-3.1099	-4.0579	-3.3015	-2.9208	-2.9300	-2.9300	-3.3889	-3.3701	-3.7491	-3.8497	-3.1717	-3.0802	-3.0700	-3.2695	-3.4795	-4.4275	-4.4797	-3.8216	-3.4708	-2.8915	-1.3045	-0.5820	-0.2609	0.1090	-3.2001	-3.1102	-1.1559	-0.4919	-3.7994	-2.5241	0.3807	-0.4870	0.3373	0.3500	-2.0817	-1.0935	-0.0436	0.2490	-2.0917	-1.9904	-0.5754	0.1574	-0.2883	-0.9673	-1.2490	-1.3696	-1.4398	-1.2408	0.1645	0.1401	0.1002	0.3886	0.2008	0.2996	0.2004	0.1104	0.3490	0.5093	0.6693	0.5904	0.2914	0.4493	0.7188	0.8892	0.8303	0.9494	0.9898	0.9402	0.8505	0.9495	0.9898	1.0597	0.9506	0.8804
-2.7801	-2.8899	-3.5398	-3.7099	-3.5399	-3.4999	-3.0401	-2.5901	-2.5600	-2.7598	-0.8710	-1.7294	-2.3396	-3.0194	-3.5295	-3.8695	-2.9904	-3.2094	-2.1908	-2.0400	-2.2096	-2.3797	-2.5497	-3.0393	-2.6904	-2.8897	-2.9399	-3.0399	-3.1299	-3.2199	-3.4197	-3.5099	-3.7895	-3.8798	-3.8799	-3.9797	-3.9898	-3.6005	-3.5101	-3.7994	-3.6901	-3.6000	-3.3204	-2.9607	-2.9700	-2.9700	-2.9600	-3.1197	-3.4794	-3.1208	-2.9803	-2.8603	-2.9697	-3.0998	-3.5689	-3.5601	-4.0488	-3.6608	-3.3607	-3.3500	-3.5594	-3.5700	-3.8693	-3.8402	-2.5936	-2.1116	-1.9606	-1.1623	-0.5816	-0.4304	-0.2405	-3.3607	-3.3998	-1.2665	-1.0406	-3.9608	-1.4582	-0.0345	-3.2091	0.1490	0.0604	-1.9831	-0.8938	0.0667	0.2892	-2.2610	-3.0769	-2.1729	-0.3764	-0.0512	-1.8332	-1.5610	-1.3906	-1.3601	-0.9815	-0.0237	0.0995	0.1000	0.2893	0.4393	0.4599	0.1812	0.1103	0.2992	0.3399	0.5093	0.3109	0.2503	0.4292	0.7187	0.8892	0.9099	0.9996	1.0597	1.0202	0.8508	0.6908	0.7796	1.0188	0.9205	0.9598
-2.8800	-3.4298	-3.8398	-4.0699	-3.8000	-3.5401	-3.3700	-3.3498	-3.1100	-3.1499	-2.2501	-2.2399	-2.4199	-2.9397	-4.7285	-4.6798	-4.9793	-4.8796	-2.5319	-2.5099	-2.5399	-3.0493	-2.9999	-3.3496	-3.2999	-3.2799	-3.2200	-3.2200	-3.6993	-3.4103	-3.5997	-3.8895	-3.9798	-4.0698	-4.1598	-4.2698	-4.1701	-3.9802	-3.9799	-3.7704	-3.9895	-3.6805	-3.7897	-3.3108	-3.0604	-3.0700	-3.0600	-3.2097	-3.4894	-2.9512	-3.0498	-3.2096	-2.9306	-3.1894	-3.4694	-4.1483	-4.3395	-3.9509	-3.6905	-4.3381	-4.1703	-3.2624	-3.0807	-2.9805	-2.5013	-1.7920	-1.5508	-1.0813	-0.9802	-0.8403	-0.4810	-3.0225	-3.6879	-2.1146	-1.6812	-3.9629	-1.5776	-2.4665	-3.2674	-0.1303	-0.1100	-1.8641	-1.5609	-0.1050	-0.6678	-2.2644	-2.9078	-0.4394	-0.3702	-0.4197	-2.4124	-1.9417	-1.4518	-1.5197	-1.6194	-0.1856	-0.0106	0.1195	-0.1886	-0.4388	-0.3900	0.1279	-0.0392	0.1990	0.2996	0.3797	0.3203	0.2503	-0.6855	-0.5403	-0.0321	0.5972	0.8887	0.9298	0.8504	0.7903	0.7800	1.0785	0.9109	0.8802	0.7905
-3.1099	-3.5299	-4.1598	-4.4998	-3.8801	-4.1997	-3.6501	-3.6399	-3.6598	-3.6499	-3.0101	-2.7999	-3.0896	-3.5595	-5.4285	-6.3189	-5.9800	-4.5013	-2.8713	-2.9598	-3.2995	-3.6695	-3.5500	-3.6398	-3.8396	-3.9397	-3.8899	-3.8898	-3.9898	-3.6004	-3.7997	-4.1794	-4.3696	-4.7892	-4.9595	-4.7901	-4.3706	-4.2701	-4.3697	-4.3698	-3.9907	-4.0598	-3.7705	-3.7898	-3.1312	-3.2597	-3.2599	-3.1502	-3.2299	-3.1302	-3.2297	-3.3098	-3.4894	-3.6695	-4.1487	-4.9579	-5.4186	-4.6915	-4.7595	-5.0989	-4.8604	-3.3638	-2.9810	-2.2621	-2.1005	-1.7609	-1.2814	-1.2799	-1.3497	-1.2701	-0.7813	-3.0831	-3.9374	-2.7036	-2.2811	-4.0245	-2.8135	-4.5837	-3.2942	-0.5190	-0.5796	-2.3838	-2.0809	-0.3858	-1.2966	-2.5356	-1.7532	-0.4447	-0.0615	-2.2713	-3.2661	-2.6222	-1.5441	-1.5201	-0.3549	-0.2404	-0.1702	-1.0461	-1.8363	-1.7301	-1.3712	-0.9415	-0.0438	0.0397	0.0600	0.2293	0.0011	-1.1246	-1.0303	-1.6270	-1.2314	0.4026	0.7783	0.9492	0.8803	0.9596	0.9500	0.9401	0.9201	0.7509	0.7202
-3.3199	-3.6299	-4.8895	-4.8199	-4.1701	-4.5098	-4.3898	-4.3997	-3.8302	-3.8499	-3.6499	-3.4899	-3.4299	-3.8996	-5.3990	-5.4902	-3.7221	-3.3507	-3.4297	-3.4998	-3.6697	-3.8398	-3.9498	-4.0498	-4.1398	-4.1699	-4.0800	-4.2696	-4.2799	-3.8005	-4.0895	-4.4694	-4.6696	-4.7200	-4.9796	-4.9600	-4.7901	-4.3706	-4.6794	-4.3605	-4.3399	-4.1703	-4.3595	-3.7811	-3.4106	-3.3401	-3.2502	-3.1502	-3.2298	-3.3197	-3.3200	-3.4098	-3.6793	-3.7598	-4.2588	-5.2975	-5.3699	-5.2002	-5.2697	-5.1104	-4.9205	-3.4637	-2.8815	-2.3912	-2.0709	-1.5914	-1.4802	-1.6494	-2.1583	-1.5915	-1.3704	-2.0085	-4.1136	-3.7109	-3.0019	-3.9969	-3.9498	-4.4186	-1.2610	-0.8711	-1.9858	-3.2455	-2.3530	-1.2535	-1.2201	-2.7147	-0.4685	-0.9879	-1.6570	-2.6861	-4.0347	-2.5656	-1.5538	-1.5201	-0.4442	-0.2707	-0.8574	-1.9055	-1.9797	-2.0795	-1.8707	-2.1484	-1.3430	-0.2247	-0.0507	0.0198	-0.2985	-1.1263	-1.1996	-1.6778	-1.6798	-0.7538	0.5043	0.8684	0.8302	0.9892	0.8308	0.9295	0.7609	0.6307	0.7196
-3.5099	-3.8399	-4.9997	-5.1598	-4.7399	-4.9797	-4.3602	-4.4699	-4.2999	-4.1699	-4.0499	-4.1996	-4.1498	-4.0700	-5.2792	-4.0414	-3.7802	-3.8597	-3.8898	-4.0596	-4.1098	-4.1598	-4.6892	-4.4801	-4.5697	-4.4700	-4.4699	-4.5798	-4.3802	-3.9904	-4.1897	-4.5694	-4.7697	-4.8798	-5.7285	-4.9911	-4.9600	-4.5406	-4.6798	-5.6279	-6.0287	-4.3429	-4.2702	-3.6811	-3.6101	-3.2308	-3.1402	-3.1500	-3.1500	-3.3196	-3.3200	-3.4198	-3.3702	-4.1581	-4.1600	-4.2602	-5.3075	-6.2374	-5.2823	-5.6190	-4.8619	-3.5633	-2.9815	-2.3816	-2.1805	-1.9605	-2.0894	-2.6879	-2.4107	-2.2103	-1.9406	-2.0796	-4.2833	-4.5688	-3.6127	-4.1283	-3.9605	-1.5289	-1.1612	-2.0965	-3.3653	-5.8407	-3.4079	-2.8911	-2.3813	-3.7348	-1.3482	-2.9733	-2.9895	-4.6432	-3.0464	-3.2091	-1.0484	-1.0402	-0.5718	-1.3963	-2.0968	-1.4329	-1.9977	-1.8009	-1.7104	-1.5808	-0.9329	-0.4719	-0.3106	-0.3995	-0.5791	-0.7494	-0.8099	-1.9647	-1.9997	-1.0144	0.3339	0.5292	0.6595	0.7198	0.7200	0.6604	0.7894	0.5313	0.4505
